1	2017-12-04T20:00:40.744Z	334	REQ_HOME	0
2	2017-12-04T20:00:41.062Z	318	REQ	0
3	2017-12-04T20:00:42.004Z	942	REQ	0
4	2017-12-04T20:00:42.596Z	592	REQ	0
5	2017-12-04T20:00:43.741Z	1145	REQ	0
6	2017-12-04T20:00:44.461Z	720	REQ	0
7	2017-12-04T20:00:45.784Z	1323	REQ	0
8	2017-12-04T20:00:46.434Z	650	REQ	0
9	2017-12-04T20:00:47.575Z	1141	REQ	0
10	2017-12-04T20:00:48.515Z	940	REQ	0
11	2017-12-04T20:00:49.075Z	560	REQ	0
12	2017-12-04T20:00:49.626Z	551	REQ	0
13	2017-12-04T20:00:50.481Z	854	REQ	0
14	2017-12-04T20:00:51.570Z	1089	REQ	0
15	2017-12-04T20:00:52.033Z	463	REQ_TOK	0
16	2017-12-04T20:00:52.712Z	679	REQ_SINF	0
17	2017-12-04T20:00:53.307Z	595	WS_OPEN	0
18	2017-12-04T20:00:53.308Z	0	WS_RECV	0
19	2017-12-04T20:00:53.324Z	0	WS_SEND	7
20	2017-12-04T20:00:53.334Z	2	WS_SEND	5
21	2017-12-04T20:00:53.470Z	136	WS_RECV	0
22	2017-12-04T20:00:53.658Z	188	WS_RECV_INIT	0
23	2017-12-04T20:00:53.839Z	181	WS_RECV	0
24	2017-12-04T20:01:00.517Z	4	WS_CLOSE	6636
# Success
# Job finished in 20108ms
