1	2017-12-04T18:47:11.563Z	6101	REQ_HOME	0
2	2017-12-04T18:47:15.990Z	4427	REQ	0
3	2017-12-04T18:47:21.483Z	5492	REQ	0
4	2017-12-04T18:47:30.338Z	8854	REQ	0
5	2017-12-04T18:47:34.742Z	4403	REQ	0
6	2017-12-04T18:47:41.689Z	6947	REQ	0
7	2017-12-04T18:47:46.021Z	4332	REQ	0
8	2017-12-04T18:47:50.456Z	4435	REQ	0
9	2017-12-04T18:47:54.024Z	3568	REQ	0
10	2017-12-04T18:47:57.543Z	3519	REQ	0
11	2017-12-04T18:48:02.889Z	5346	REQ	0
12	2017-12-04T18:48:07.977Z	5088	REQ	0
13	2017-12-04T18:48:11.848Z	3871	REQ	0
14	2017-12-04T18:48:20.863Z	9015	REQ	0
15	2017-12-04T18:48:23.180Z	2317	REQ_TOK	0
16	2017-12-04T18:48:28.365Z	5185	REQ_SINF	0
17	2017-12-04T18:48:31.348Z	2983	WS_OPEN	0
18	2017-12-04T18:48:31.348Z	0	WS_RECV	0
19	2017-12-04T18:48:31.357Z	0	WS_SEND	7
20	2017-12-04T18:48:31.364Z	1	WS_SEND	5
21	2017-12-04T18:48:31.484Z	120	WS_RECV	0
22	2017-12-04T18:48:31.973Z	489	WS_RECV_INIT	0
23	2017-12-04T18:48:32.143Z	170	WS_RECV	0
24	2017-12-04T18:48:38.787Z	0	WS_CLOSE	6636
# Success
# Job finished in 93325ms
