1	2017-12-03T16:45:45.633Z	2103	REQ_HOME	0
2	2017-12-03T16:45:48.193Z	2560	REQ	0
3	2017-12-03T16:45:50.718Z	2525	REQ	0
4	2017-12-03T16:45:54.033Z	3315	REQ	0
5	2017-12-03T16:45:57.195Z	3162	REQ	0
6	2017-12-03T16:46:00.431Z	3236	REQ	0
7	2017-12-03T16:46:04.554Z	4123	REQ	0
8	2017-12-03T16:46:07.995Z	3441	REQ	0
9	2017-12-03T16:46:11.145Z	3150	REQ	0
10	2017-12-03T16:46:13.965Z	2820	REQ	0
11	2017-12-03T16:46:16.031Z	2066	REQ	0
12	2017-12-03T16:46:17.962Z	1931	REQ	0
13	2017-12-03T16:46:20.930Z	2968	REQ	0
14	2017-12-03T16:46:23.173Z	2243	REQ	0
15	2017-12-03T16:46:24.456Z	1283	REQ_TOK	0
16	2017-12-03T16:46:34.165Z	9709	REQ	0
17	2017-12-03T16:46:35.006Z	841	REQ_SINF	0
18	2017-12-03T16:46:36.117Z	1111	WS_OPEN	0
19	2017-12-03T16:46:36.117Z	0	WS_RECV	0
20	2017-12-03T16:46:36.127Z	1	WS_SEND	8
21	2017-12-03T16:46:36.132Z	1	WS_SEND	3
22	2017-12-03T16:46:36.295Z	163	WS_RECV	0
23	2017-12-03T16:46:58.673Z	22378	WS_RECV_INIT	0
24	2017-12-03T16:47:55.639Z	56966	WS_RECV	0
25	2017-12-03T16:48:01.186Z	0	WS_CLOSE	5546
# Success
# Job finished in 137656ms
