1	2017-12-05T17:00:10.724Z	4686	REQ_HOME	0
2	2017-12-05T17:00:11.054Z	330	REQ	0
3	2017-12-05T17:00:11.640Z	586	REQ	0
4	2017-12-05T17:00:12.546Z	906	REQ	0
5	2017-12-05T17:00:12.874Z	328	REQ	0
6	2017-12-05T17:00:13.097Z	223	REQ	0
7	2017-12-05T17:00:13.501Z	404	REQ	0
8	2017-12-05T17:00:13.894Z	393	REQ	0
9	2017-12-05T17:00:14.030Z	136	REQ	0
10	2017-12-05T17:00:14.329Z	299	REQ	0
11	2017-12-05T17:00:14.716Z	387	REQ	0
12	2017-12-05T17:00:14.865Z	148	REQ	0
13	2017-12-05T17:00:15.031Z	165	REQ	0
14	2017-12-05T17:00:15.393Z	362	REQ	0
15	2017-12-05T17:00:15.481Z	87	REQ_TOK	0
16	2017-12-05T17:00:15.870Z	389	REQ	0
17	2017-12-05T17:00:15.943Z	73	REQ_SINF	0
18	2017-12-05T17:00:16.000Z	56	WS_OPEN	0
19	2017-12-05T17:00:16.000Z	0	WS_RECV	0
20	2017-12-05T17:00:16.158Z	0	WS_SEND	158
21	2017-12-05T17:00:16.159Z	0	WS_SEND	1
22	2017-12-05T17:00:16.406Z	247	WS_RECV	0
23	2017-12-05T17:00:17.011Z	605	WS_RECV_INIT	0
24	2017-12-05T17:00:18.129Z	1118	WS_RECV	0
25	2017-12-05T17:00:36.985Z	0	WS_SEND	18856
26	2017-12-05T17:00:37.072Z	87	WS_RECV	0
27	2017-12-05T17:00:40.585Z	0	WS_SEND	3513
28	2017-12-05T17:00:40.691Z	106	WS_RECV	0
29	2017-12-05T17:00:55.013Z	0	WS_CLOSE	14321
# Success
# Job finished in 48975ms
