1	2017-12-04T15:05:01.250Z	2805	REQ_HOME	0
2	2017-12-04T15:05:02.159Z	909	REQ	0
3	2017-12-04T15:05:03.801Z	1642	REQ	0
4	2017-12-04T15:05:05.922Z	2121	REQ	0
5	2017-12-04T15:05:08.229Z	2307	REQ	0
6	2017-12-04T15:05:10.211Z	1982	REQ	0
7	2017-12-04T15:05:12.438Z	2227	REQ	0
8	2017-12-04T15:05:14.299Z	1861	REQ	0
9	2017-12-04T15:05:16.160Z	1861	REQ	0
10	2017-12-04T15:05:18.345Z	2185	REQ	0
11	2017-12-04T15:05:24.620Z	6275	REQ	0
12	2017-12-04T15:05:26.258Z	1638	REQ	0
13	2017-12-04T15:05:28.289Z	2031	REQ	0
14	2017-12-04T15:05:35.007Z	6718	REQ	0
15	2017-12-04T15:05:36.424Z	1417	REQ_TOK	0
16	2017-12-04T15:05:37.743Z	1319	REQ	0
17	2017-12-04T15:05:39.850Z	2107	REQ_SINF	0
18	2017-12-04T15:05:40.616Z	766	WS_OPEN	0
19	2017-12-04T15:05:40.617Z	0	WS_RECV	0
20	2017-12-04T15:05:40.636Z	1	WS_SEND	8
21	2017-12-04T15:05:40.643Z	2	WS_SEND	3
22	2017-12-04T15:05:40.758Z	115	WS_RECV	0
23	2017-12-04T15:05:45.619Z	4861	WS_RECV_INIT	0
24	2017-12-04T15:06:08.240Z	22621	WS_RECV	0
25	2017-12-04T15:06:13.787Z	0	WS_CLOSE	5546
# Success
# Job finished in 75343ms
