1	2017-12-04T18:16:43.067Z	1044	REQ_HOME	0
2	2017-12-04T18:16:44.280Z	1213	REQ	0
3	2017-12-04T18:16:45.942Z	1662	REQ	0
4	2017-12-04T18:16:46.834Z	892	REQ	0
5	2017-12-04T18:16:48.447Z	1613	REQ	0
6	2017-12-04T18:16:49.883Z	1435	REQ	0
7	2017-12-04T18:16:51.544Z	1661	REQ	0
8	2017-12-04T18:16:52.525Z	981	REQ	0
9	2017-12-04T18:16:53.807Z	1282	REQ	0
10	2017-12-04T18:16:55.098Z	1291	REQ	0
11	2017-12-04T18:16:56.193Z	1094	REQ	0
12	2017-12-04T18:16:57.057Z	864	REQ	0
13	2017-12-04T18:16:58.647Z	1590	REQ	0
14	2017-12-04T18:17:00.447Z	1800	REQ	0
15	2017-12-04T18:17:01.864Z	1417	REQ_TOK	0
16	2017-12-04T18:17:02.541Z	677	REQ_SINF	0
17	2017-12-04T18:17:03.796Z	1255	WS_OPEN	0
18	2017-12-04T18:17:03.796Z	0	WS_RECV	0
19	2017-12-04T18:17:03.804Z	1	WS_SEND	7
20	2017-12-04T18:17:03.810Z	0	WS_SEND	5
21	2017-12-04T18:17:03.935Z	125	WS_RECV	0
22	2017-12-04T18:17:03.942Z	7	WS_RECV_INIT	0
23	2017-12-04T18:17:04.110Z	168	WS_RECV	0
24	2017-12-04T18:17:10.746Z	0	WS_CLOSE	6636
# Success
# Job finished in 28724ms
