1	2017-12-04T14:15:19.089Z	4016	REQ_HOME	0
2	2017-12-04T14:15:29.670Z	10581	REQ	0
3	2017-12-04T14:15:34.543Z	4873	REQ	0
4	2017-12-04T14:15:41.745Z	7202	REQ	0
5	2017-12-04T14:15:51.786Z	10041	REQ	0
6	2017-12-04T14:15:57.199Z	5413	REQ	0
7	2017-12-04T14:16:01.354Z	4155	REQ	0
8	2017-12-04T14:16:05.508Z	4154	REQ	0
9	2017-12-04T14:16:11.293Z	5785	REQ	0
10	2017-12-04T14:16:19.732Z	8439	REQ	0
11	2017-12-04T14:16:30.014Z	10282	REQ	0
12	2017-12-04T14:16:34.049Z	4035	REQ	0
13	2017-12-04T14:16:38.953Z	4904	REQ	0
14	2017-12-04T14:16:44.116Z	5162	REQ	0
15	2017-12-04T14:16:47.254Z	3138	REQ_TOK	0
16	2017-12-04T14:16:51.247Z	3993	REQ	0
17	2017-12-04T14:16:56.176Z	4928	REQ_SINF	0
18	2017-12-04T14:17:00.112Z	3936	WS_OPEN	0
19	2017-12-04T14:17:00.113Z	1	WS_RECV	0
20	2017-12-04T14:17:00.121Z	1	WS_SEND	8
21	2017-12-04T14:17:00.125Z	1	WS_SEND	3
22	2017-12-04T14:17:00.244Z	119	WS_RECV	0
23	2017-12-04T14:17:07.536Z	7292	WS_RECV_INIT	0
24	2017-12-04T14:18:05.689Z	58153	WS_RECV	0
25	2017-12-04T14:18:11.240Z	3	WS_CLOSE	5546
# Success
# Job finished in 176167ms
